Id,SalePrice
2061,174481.14632261638
2062,127104.9666870267
2063,115727.95439297994
2064,136081.0697850939
2065,109909.96924975612
2066,157341.2490544885
2067,113744.92461749415
2068,151021.76714533288
2069,86024.70220754949
2070,115844.86372833757
2071,103646.38839337342
2072,130672.06177557135
2073,124635.92232811739
2074,185781.54689810314
2075,146602.50936418533
2076,117632.20962952437
2077,160546.05143782683
2078,123770.21567529514
2079,129328.69566035927
2080,120096.66045050471
2081,127674.15606007921
2082,121015.14813860407
2083,145277.30846630756
2084,111818.07317221997
2085,117290.01653277676
2086,113223.66911889504
2087,123358.83134200412
2088,97863.70989309726
2089,85200.27129765252
2090,122693.28735258602
2091,102776.77320392248
2092,115681.27287408632
2093,108077.65470252855
2094,107573.92052992067
2095,144545.8016739476
2096,85882.24235649503
2097,99370.27021341273
2098,144149.23305081378
2099,60615.36450744746
2100,68883.86806144674
2101,106282.21384667807
2102,126004.5620549025
2103,104391.3337131359
2104,138940.5163070349
2105,126672.08071103401
2106,61266.436670880175
2107,185476.76527401997
2108,113177.0325066697
2109,108742.20038810342
2110,123544.56351793195
2111,135762.19472996978
2112,135187.54498761945
2113,119700.48809507267
2114,120812.72067845169
2115,162006.43893059873
2116,114888.29684663459
2117,144241.77257908793
2118,122243.37790710019
2119,119957.84575633415
2120,114066.46806165548
2121,95798.7071433163
2122,120342.67613834674
2123,87426.97044509496
2124,155945.76709957822
2125,121563.60987563006
2126,146394.20963968514
2127,169174.24646045477
2128,125766.94642256506
2129,85704.79242486882
2130,127250.19284931527
2131,140099.8862060373
2132,103733.71867431217
2133,119578.44872544806
2134,114246.0093122183
2135,91868.01355187612
2136,69389.95576249078
2137,104525.56659239267
2138,126010.92568278886
2139,147669.80856777896
2140,137653.795880159
2141,158894.96120074805
2142,126030.81377403384
2143,150570.72535082407
2144,115934.63100275601
2145,141245.38420632825
2146,170328.0694196353
2147,126525.55981836858
2148,132478.4760739701
2149,149301.21851070612
2150,229801.06529924742
2151,122901.1165117668
2152,175420.1079239244
2153,174613.2985368602
2154,103864.64028302704
2155,142806.31739976973
2156,265905.1653961749
2157,236135.91537804922
2158,241876.66048631177
2159,215316.62860530007
2160,181803.78849737282
2161,234535.28526518453
2162,436497.83841384447
2163,339205.2174310187
2164,249136.6908083922
2165,207150.40566082855
2166,159147.34728268202
2167,224624.6591806022
2168,192263.7445855185
2169,192361.84785869607
2170,211362.7004955046
2171,154570.8037684106
2172,127484.07929287972
2173,172473.87884440107
2174,225851.26042356945
2175,296069.5074850443
2176,313689.4314988286
2177,244790.00036619924
2178,209393.88464840074
2179,137993.6603610083
2180,220366.7285947814
2181,192181.88294941268
2182,224525.74334854842
2183,186889.2861243013
2184,119197.21266204634
2185,118559.1159015924
2186,149730.36917450553
2187,153333.5752542887
2188,156392.8476469189
2189,326603.71340288664
2190,76366.53056683946
2191,79446.61925432476
2192,84932.86308747693
2193,107530.86056982451
2194,106452.75400033701
2195,105629.68508573786
2196,99842.87624512079
2197,124375.59469790528
2198,162190.1938528691
2199,188158.42552686876
2200,148069.40714444368
2201,140768.10858378597
2202,213656.58432728486
2203,134513.96305689614
2204,180884.25442028276
2205,121891.31561013004
2206,138081.45545523075
2207,208964.0748482558
2208,271654.7798169047
2209,249665.58575394488
2210,123473.33631232423
2211,114468.80490425442
2212,123479.97178928637
2213,99913.29933414572
2214,122841.45522368471
2215,100253.7814507759
2216,142758.8097833822
2217,67529.68224947633
2218,83507.59633740345
2219,82627.08995777703
2220,78250.22417671345
2221,310695.21306257416
2222,280447.48904000706
2223,276561.80210195784
2224,208336.59929480756
2225,123064.32888836763
2226,191567.97892080355
2227,191956.90659412858
2228,262028.4851034675
2229,257940.21720766617
2230,151581.37400279427
2231,208271.7188956193
2232,176961.28776549094
2233,168611.9099609033
2234,234603.7699277387
2235,219818.57744310214
2236,265508.2574247641
2237,320632.551235313
2238,193019.4073996703
2239,110111.1145258186
2240,153223.75038663746
2241,153594.7770981168
2242,121057.42064134571
2243,129450.97573486289
2244,102748.23231081832
2245,101039.39466274483
2246,131641.08401802182
2247,116802.94618947963
2248,124005.6327986573
2249,122109.25912827892
2250,128562.13511231447
2251,95527.99673397357
2252,188291.6422085425
2253,156571.16015940096
2254,177121.29290942673
2255,187509.20206669302
2256,169197.0015982659
2257,217076.73876813703
2258,155837.1777445223
2259,179574.48632646407
2260,148127.25261414246
2261,189342.15716901582
2262,212524.44626043612
2263,378431.53637298517
2264,541569.3517723354
2265,165422.23397446302
2266,296320.5227668698
2267,395633.7831425788
2268,414035.4220443762
2269,148802.86839438972
2270,192158.22309128847
2271,216199.07361106895
2272,184986.23162940118
2273,156543.05475101387
2274,181515.50448984117
2275,155197.1228795336
2276,191985.52737978374
2277,184347.6186760208
2278,146139.4078380642
2279,130098.17545392655
2280,110005.10006059444
2281,160156.9228941058
2282,176509.12703203963
2283,110095.62880983847
2284,112070.3116501519
2285,141229.80302094517
2286,125186.24177393135
2287,369075.0723903203
2288,270631.47891844646
2289,384623.0850879869
2290,482829.2911026654
2291,331636.8033823964
2292,444933.4567518397
2293,514651.785358784
2294,413320.31918203295
2295,509239.78928212
2296,298281.4988078551
2297,344217.1240253304
2298,335871.6859993127
2299,368554.2306006834
2300,339428.9766545028
2301,304058.64920321165
2302,249039.34658907747
2303,242255.03714012032
2304,251046.65062918278
2305,196514.1179800644
2306,190392.22615392518
2307,199497.79536446295
2308,222490.82025854598
2309,271124.6150285974
2310,206520.87176485654
2311,211793.33906489454
2312,167524.3117180995
2313,168722.45606264964
2314,173771.91700060293
2315,181072.0455963619
2316,196206.78337680924
2317,188744.8668223886
2318,180092.31977523965
2319,185246.61224885253
2320,185690.80399008558
2321,241332.4234954559
2322,187430.82609008753
2323,191414.16235738932
2324,176129.25185209114
2325,212617.78596373144
2326,173615.11367578845
2327,202208.68034116534
2328,223100.38483745966
2329,194435.34771873645
2330,186335.66762436097
2331,344834.7779974617
2332,408817.85047532653
2333,326122.2179833215
2334,246086.79479152104
2335,269627.18626602244
2336,308621.95742544165
2337,200607.96041194815
2338,268122.3368797816
2339,213094.1027109669
2340,401223.76937571674
2341,220209.14013377667
2342,236642.74498786218
2343,233695.88255919347
2344,212760.26802005921
2345,235112.18868497116
2346,211395.2444076165
2347,197629.07650388428
2348,240803.40282613217
2349,176112.20852026626
2350,303995.80689333635
2351,252151.50472150356
2352,245809.3222812801
2353,248735.7587381925
2354,145184.87055540163
2355,145848.59868714196
2356,145103.4264788777
2357,188464.37711162728
2358,195078.25411664706
2359,133707.68036804258
2360,115267.7724740515
2361,148617.92686331514
2362,277671.15475179476
2363,134901.59288339427
2364,153673.66475297156
2365,216637.8280290644
2366,197744.3886620684
2367,224586.65395842356
2368,221352.4996404855
2369,218045.07296994422
2370,169550.32106149985
2371,161618.35172538765
2372,192177.740095679
2373,285299.60907170177
2374,324369.71784366766
2375,245843.82523105928
2376,314220.2110938865
2377,368743.0220007082
2378,146810.60866608506
2379,208431.9016090685
2380,150399.4432700107
2381,176594.79136796284
2382,208331.8242165178
2383,203614.4822414172
2384,250622.7125244697
2385,158007.2989715043
2386,131815.45408070038
2387,131455.86215293533
2388,98642.21329174566
2389,113786.64729345524
2390,141814.13028761774
2391,143774.51787827865
2392,116299.74170345864
2393,168033.65071315903
2394,142548.2936941412
2395,215551.42628666252
2396,137084.76327272956
2397,224811.10241503714
2398,130172.56533600297
2399,67556.00362379628
2400,71300.92758817124
2401,131254.91374159517
2402,132191.0922083733
2403,147600.9640121017
2404,143852.14469130748
2405,161190.8786867985
2406,145477.56676843893
2407,129098.98256057904
2408,146747.2971200261
2409,119625.43754058694
2410,167935.50576953252
2411,110920.66729693412
2412,156241.06200649883
2413,125979.93304277724
2414,155997.340158604
2415,136308.8452973677
2416,123403.12651909582
2417,132849.0549092369
2418,134379.80645515543
2419,127632.31055660802
2420,118892.71241018793
2421,147466.221405966
2422,103267.29154240535
2423,107349.23404018384
2424,155560.63982084373
2425,201796.70848591483
2426,124711.64715522296
2427,120619.4671134085
2428,177387.58648483822
2429,113813.70734507153
2430,133889.81077279695
2431,110075.72314191636
2432,144421.4280540769
2433,143827.80313577407
2434,131826.8333545423
2435,149209.98469035377
2436,111557.81754779769
2437,103446.84126378964
2438,124173.61580861457
2439,103055.45615470778
2440,123647.72468519626
2441,95134.60130702416
2442,102232.73410003222
2443,127224.28556818349
2444,132166.25806712836
2445,87571.18099492301
2446,131218.80429907658
2447,168127.33758511642
2448,120439.3159142804
2449,111909.73198170915
2450,149135.44174747122
2451,117957.44415615487
2452,191680.40646711466
2453,94799.97475126506
2454,118110.48210955707
2455,114505.75264459456
2456,133030.5851988463
2457,135629.4787222599
2458,126299.08028927838
2459,111501.9647845625
2460,139950.3304568753
2461,126201.23102411158
2462,134112.21682676178
2463,121507.61309925812
2464,172274.9146444729
2465,139730.52209083334
2466,114141.84116204156
2467,122021.04503044944
2468,80137.94215676987
2469,79023.49260354518
2470,193713.10076587775
2471,209166.17839729614
2472,155269.76107536777
2473,113875.78367848648
2474,72178.31780439851
2475,219167.05663084766
2476,116099.03053160987
2477,124366.17851979932
2478,153927.54752635318
2479,99015.83123981277
2480,148560.33253373427
2481,117137.9520977574
2482,123118.84267768645
2483,109102.76689947194
2484,117720.25694579164
2485,122446.88975942896
2486,143237.67997783545
2487,164543.54433804518
2488,166915.26570214517
2489,153516.1621093723
2490,137077.26193795967
2491,94130.11597699195
2492,196601.87742165997
2493,143223.895077993
2494,138217.821596392
2495,82688.25888288951
2496,240982.51794008026
2497,156020.01769419186
2498,111571.51944777917
2499,87918.30202058308
2500,126401.5389914342
2501,138504.62022239162
2502,145264.16679148213
2503,94321.37238693648
2504,201448.26584923366
2505,225919.91360752587
2506,251071.53070739875
2507,288222.26861886337
2508,250859.82882302534
2509,210951.61375771472
2510,215882.20627526203
2511,173369.94792093098
2512,209231.9408618488
2513,217449.40007192266
2514,251951.44372949345
2515,151175.4307395062
2516,173064.7529931485
2517,152812.97906118052
2518,153171.0289771898
2519,239454.59081806787
2520,218928.59732930755
2521,186544.9484587718
2522,224943.57118424156
2523,115223.59207208682
2524,132471.54233928575
2525,145876.3163261712
2526,137171.3721976281
2527,113131.21573870961
2528,129087.90986388021
2529,137046.48164218018
2530,125440.34974759907
2531,265006.0099416177
2532,229254.05603300082
2533,194507.72563456523
2534,232238.4973174419
2535,306707.68935306417
2536,228278.46130680817
2537,245327.9818554672
2538,184168.12537717793
2539,184893.6570106208
2540,180076.89729004746
2541,180149.6545692597
2542,159790.00570431515
2543,119085.48982388733
2544,122331.74063310324
2545,126389.66170185173
2546,126571.11834328884
2547,138894.18383499762
2548,163702.60759324787
2549,160519.0161735806
2550,1749534.1356949336
2551,140133.3561636903
2552,135154.87441425663
2553,75869.75796751278
2554,87060.75457872334
2555,122683.2444999637
2556,101735.6671566005
2557,104781.90988751709
2558,147624.53321084866
2559,142212.0284727886
2560,157530.0354792725
2561,154237.70625020537
2562,141194.74030737413
2563,152083.7797001934
2564,200944.42771926278
2565,145690.66516703175
2566,157931.42227472592
2567,139834.91221466137
2568,202168.18305008402
2569,227850.71766479185
2570,117901.96811439873
2571,193388.62232224745
2572,152714.32329805466
2573,215898.95812727668
2574,305714.03548465954
2575,125163.74931955781
2576,109508.59644032171
2577,119554.9968632088
2578,86377.09624841041
2579,61641.77804208657
2580,97662.7580835794
2581,120812.62375973006
2582,125494.91649891793
2583,289413.19032178214
2584,174408.18205853755
2585,184610.65996745438
2586,227017.22026976646
2587,205950.77046876805
2588,145748.99142368705
2589,150758.40665132517
2590,200892.97889771967
2591,225202.14463183598
2592,213281.82061732485
2593,246285.8948721454
2594,173267.0163397478
2595,197692.21970522476
2596,287797.6344806527
2597,183530.97579011242
2598,292457.41874482663
2599,322346.1978075019
2600,161382.39458205135
2601,144803.67927027712
2602,85507.14266832091
2603,92969.67749845132
2604,92125.30096763422
2605,82648.3249495487
2606,139595.72094648128
2607,220382.3936498888
2608,183491.11111129052
2609,174404.44609979272
2610,106178.11372326032
2611,120011.28851159019
2612,160137.6787488987
2613,129594.68563290247
2614,122359.3850377608
2615,151863.85043898306
2616,144321.17961891007
2617,188469.3306995868
2618,193573.06637387784
2619,201089.44971520884
2620,192086.65735511825
2621,173645.38406692533
2622,179515.65713176425
2623,241844.76349964
2624,307449.94063993916
2625,299679.7478800413
2626,172621.88659561484
2627,162623.9567723016
2628,494113.1651911026
2629,543296.1310459808
2630,383339.97850850463
2631,525595.632006443
2632,419599.0315275344
2633,304923.4780733927
2634,431339.10249732714
2635,157275.29166432063
2636,170801.13093072036
2637,178565.6232121146
2638,266567.84573757794
2639,183169.833650178
2640,147062.7545627787
2641,104284.85564603856
2642,182323.45052943937
2643,108333.1790978364
2644,119154.8540951429
2645,113428.56733425471
2646,98813.54229753249
2647,107451.95529325401
2648,143250.4835362427
2649,154356.18527247215
2650,134033.09467914715
2651,137726.96414501333
2652,427272.5490733944
2653,245395.95988225885
2654,256773.27233535907
2655,410958.3896110414
2656,321300.0608325653
2657,363264.8108620844
2658,306105.8606875618
2659,309656.29403531825
2660,363998.3526057167
2661,360001.28312687244
2662,364669.29555420816
2663,292455.1886003905
2664,263414.71153445053
2665,327026.6304295222
2666,276300.82974573947
2667,172559.59749598196
2668,177955.8009967394
2669,180783.97525070806
2670,279753.3402919132
2671,186033.69127872033
2672,198338.56290698197
2673,204164.48698301674
2674,197728.6503377091
2675,177877.9561468175
2676,190244.10766846617
2677,204154.05736685178
2678,253033.6521525754
2679,262094.62936736838
2680,277408.1864612901
2681,410155.7364745235
2682,322585.90579217643
2683,599688.3990195541
2684,304466.92090331676
2685,334677.19330730935
2686,252892.16263450863
2687,319712.1554762895
2688,215137.47460501493
2689,204416.97209525062
2690,457714.7182299999
2691,187811.04668367768
2692,143979.6439287612
2693,201364.71117244274
2694,134849.65367108653
2695,192834.61052987067
2696,184453.44131655214
2697,189278.93324226077
2698,190356.2296373858
2699,169674.42330603514
2700,150256.93643563203
2701,145611.66040488516
2702,106955.74773909355
2703,125886.75159182263
2704,139101.26133068913
2705,112975.5219771696
2706,108807.26503349333
2707,119878.19818651065
2708,132097.9305637601
2709,101234.05140883276
2710,127478.65658335229
2711,308772.24219248164
2712,392313.55547538376
2713,174605.5414284235
2714,153401.92443296954
2715,170629.07862254142
2716,150449.1805386327
2717,198086.94026432614
2718,219813.33466421434
2719,148191.94107014622
2720,172391.10003809546
2721,131124.79874798967
2722,158566.22557303452
2723,138368.92627476683
2724,128126.07840811979
2725,129396.8716980969
2726,155143.00093030056
2727,171145.42850324235
2728,181102.4631114599
2729,149175.40058707958
2730,146683.21521140423
2731,134630.27047449662
2732,127736.43650045202
2733,164430.74094845547
